Connected
Started Meassurement
  Time: 	 1562591137.464000 	 -0.006228 	 -3.114100 	 -3.114100 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591138.588000 	 -0.006171 	 -3.085706 	 -3.085706 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591139.646000 	 -0.006194 	 -3.097243 	 -3.097243 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591140.704000 	 -0.006182 	 -3.091203 	 -3.091203 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591141.762000 	 -0.006118 	 -3.059146 	 -3.059146 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591142.820000 	 -0.006178 	 -3.088841 	 -3.088841 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591142.821000 	 -0.006171 	 -3.085498 	 -3.085498 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591143.878000 	 -0.006220 	 -3.109875 	 -3.109875 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591144.936000 	 -0.006250 	 -3.124902 	 -3.124902 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591145.994000 	 -0.006199 	 -3.099276 	 -3.099276 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591147.052000 	 -0.006217 	 -3.108402 	 -3.108402 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591148.112000 	 -0.006234 	 -3.116796 	 -3.116796 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591149.172000 	 -0.006181 	 -3.090391 	 -3.090391 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591150.232000 	 -0.006197 	 -3.098388 	 -3.098388 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591151.290000 	 -0.006193 	 -3.096409 	 -3.096409 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591152.348000 	 -0.006270 	 -3.135147 	 -3.135147 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591153.407000 	 -0.006140 	 -3.070008 	 -3.070008 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591154.465000 	 -0.006124 	 -3.062040 	 -3.062040 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591155.525000 	 -0.006151 	 -3.075374 	 -3.075374 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591156.644000 	 -0.006206 	 -3.103032 	 -3.103032 	 -4.545298 	 0.000000 	 0.000000
  Time: 	 1562591157.702000 	 -0.006167 	 -3.083333 	 -3.083333 	 -4.545298 	 0.000000 	 0.000000
Stopped Meassurement
